prob_num,title,href,paywall,acceptance_rate,difficulty,uplikes,downlikes,verbosity,category
840,Magic Squares In Grid,/problems/magic-squares-in-grid,free,38.3%,Medium,242,1442,263,ALG
841,Keys and Rooms,/problems/keys-and-rooms,free,68.7%,Medium,2849,166,542,ALG
842,Split Array into Fibonacci Sequence,/problems/split-array-into-fibonacci-sequence,free,37.7%,Medium,810,247,429,ALG
843,Guess the Word,/problems/guess-the-word,free,43.2%,Hard,1178,1303,752,ALG
844,Backspace String Compare,/problems/backspace-string-compare,free,47.3%,Easy,3700,172,262,ALG
845,Longest Mountain in Array,/problems/longest-mountain-in-array,free,39.7%,Medium,1806,55,212,ALG
846,Hand of Straights,/problems/hand-of-straights,free,56.2%,Medium,1291,108,450,ALG
847,Shortest Path Visiting All Nodes,/problems/shortest-path-visiting-all-nodes,free,61.0%,Hard,2295,119,341,ALG
848,Shifting Letters,/problems/shifting-letters,free,45.5%,Medium,835,96,352,ALG
849,Maximize Distance to Closest Person,/problems/maximize-distance-to-closest-person,free,47.4%,Medium,2526,162,408,ALG
850,Rectangle Area II,/problems/rectangle-area-ii,free,53.3%,Hard,766,51,462,ALG
851,Loud and Rich,/problems/loud-and-rich,free,56.3%,Medium,588,536,700,ALG
852,Peak Index in a Mountain Array,/problems/peak-index-in-a-mountain-array,free,70.9%,Easy,2279,1597,238,ALG
853,Car Fleet,/problems/car-fleet,free,47.8%,Medium,1269,391,876,ALG
854,K-Similar Strings,/problems/k-similar-strings,free,39.2%,Hard,788,47,257,ALG
855,Exam Room,/problems/exam-room,free,43.6%,Medium,950,371,411,ALG
856,Score of Parentheses,/problems/score-of-parentheses,free,65.5%,Medium,4253,135,144,ALG
857,Minimum Cost to Hire K Workers,/problems/minimum-cost-to-hire-k-workers,free,51.6%,Hard,1576,188,493,ALG
858,Mirror Reflection,/problems/mirror-reflection,free,59.6%,Medium,362,708,492,ALG
859,Buddy Strings,/problems/buddy-strings,free,28.8%,Easy,1355,867,263,ALG
860,Lemonade Change,/problems/lemonade-change,free,52.3%,Easy,1162,118,572,ALG
861,Score After Flipping Matrix,/problems/score-after-flipping-matrix,free,74.8%,Medium,999,161,391,ALG
862,Shortest Subarray with Sum at Least K,/problems/shortest-subarray-with-sum-at-least-k,free,26.2%,Hard,2747,70,217,ALG
863,All Nodes Distance K in Binary Tree,/problems/all-nodes-distance-k-in-binary-tree,free,60.8%,Medium,5875,122,212,ALG
864,Shortest Path to Get All Keys,/problems/shortest-path-to-get-all-keys,free,44.3%,Hard,748,25,745,ALG
865,Smallest Subtree with all the Deepest Nodes,/problems/smallest-subtree-with-all-the-deepest-nodes,free,67.7%,Medium,1867,322,500,ALG
866,Prime Palindrome,/problems/prime-palindrome,free,25.8%,Medium,309,702,376,ALG
867,Transpose Matrix,/problems/transpose-matrix,free,61.1%,Easy,1100,367,182,ALG
868,Binary Gap,/problems/binary-gap,free,61.7%,Easy,416,589,391,ALG
869,Reordered Power of 2,/problems/reordered-power-of-2,free,61.3%,Medium,564,167,223,ALG
870,Advantage Shuffle,/problems/advantage-shuffle,free,51.2%,Medium,1203,77,259,ALG
871,Minimum Number of Refueling Stops,/problems/minimum-number-of-refueling-stops,free,35.6%,Hard,2379,47,946,ALG
872,Leaf-Similar Trees,/problems/leaf-similar-trees,free,64.9%,Easy,1612,55,385,ALG
873,Length of Longest Fibonacci Subsequence,/problems/length-of-longest-fibonacci-subsequence,free,48.6%,Medium,1379,50,456,ALG
874,Walking Robot Simulation,/problems/walking-robot-simulation,free,37.7%,Medium,60,11,492,ALG
875,Koko Eating Bananas,/problems/koko-eating-bananas,free,54.6%,Medium,3850,172,576,ALG
876,Middle of the Linked List,/problems/middle-of-the-linked-list,free,72.4%,Easy,4918,122,143,ALG
877,Stone Game,/problems/stone-game,free,69.0%,Medium,1912,1971,657,ALG
878,Nth Magical Number,/problems/nth-magical-number,free,35.8%,Hard,940,133,196,ALG
879,Profitable Schemes,/problems/profitable-schemes,free,40.6%,Hard,427,39,547,ALG
880,Decoded String at Index,/problems/decoded-string-at-index,free,28.3%,Medium,1125,184,228,ALG
881,Boats to Save People,/problems/boats-to-save-people,free,50.0%,Medium,1810,54,346,ALG
882,Reachable Nodes In Subdivided Graph,/problems/reachable-nodes-in-subdivided-graph,free,49.7%,Hard,506,197,984,ALG
883,Projection Area of 3D Shapes,/problems/projection-area-of-3d-shapes,free,69.9%,Easy,386,1131,501,ALG
884,Uncommon Words from Two Sentences,/problems/uncommon-words-from-two-sentences,free,65.5%,Easy,874,133,330,ALG
885,Spiral Matrix III,/problems/spiral-matrix-iii,free,72.3%,Medium,481,520,562,ALG
886,Possible Bipartition,/problems/possible-bipartition,free,47.0%,Medium,2162,51,396,ALG
887,Super Egg Drop,/problems/super-egg-drop,free,27.2%,Hard,2275,127,576,ALG
888,Fair Candy Swap,/problems/fair-candy-swap,free,60.4%,Easy,1208,225,813,ALG
889,Construct Binary Tree from Preorder and Postorder Traversal,/problems/construct-binary-tree-from-preorder-and-postorder-traversal,free,69.8%,Medium,1796,83,284,ALG
890,Find and Replace Pattern,/problems/find-and-replace-pattern,free,75.6%,Medium,1755,115,452,ALG
891,Sum of Subsequence Widths,/problems/sum-of-subsequence-widths,free,35.2%,Hard,479,138,482,ALG
892,Surface Area of 3D Shapes,/problems/surface-area-of-3d-shapes,free,61.6%,Easy,395,561,409,ALG
893,Groups of Special-Equivalent Strings,/problems/groups-of-special-equivalent-strings,free,70.5%,Medium,425,1381,439,ALG
894,All Possible Full Binary Trees,/problems/all-possible-full-binary-trees,free,79.3%,Medium,2465,184,341,ALG
895,Maximum Frequency Stack,/problems/maximum-frequency-stack,free,66.3%,Hard,3487,53,144,ALG
896,Monotonic Array,/problems/monotonic-array,free,58.5%,Easy,1416,53,325,ALG
897,Increasing Order Search Tree,/problems/increasing-order-search-tree,free,76.1%,Easy,2231,593,196,ALG
898,Bitwise ORs of Subarrays,/problems/bitwise-ors-of-subarrays,free,36.2%,Medium,927,174,352,ALG
899,Orderly Queue,/problems/orderly-queue,free,58.5%,Hard,551,354,244,ALG
900,RLE Iterator,/problems/rle-iterator,free,58.6%,Medium,511,142,391,ALG
901,Online Stock Span,/problems/online-stock-span,free,63.0%,Medium,2496,201,360,ALG
902,Numbers At Most N Given Digit Set,/problems/numbers-at-most-n-given-digit-set,free,40.8%,Hard,1033,89,341,ALG
903,Valid Permutations for DI Sequence,/problems/valid-permutations-for-di-sequence,free,57.0%,Hard,441,35,286,ALG
904,Fruit Into Baskets,/problems/fruit-into-baskets,free,42.9%,Medium,859,60,392,ALG
905,Sort Array By Parity,/problems/sort-array-by-parity,free,74.8%,Easy,2562,111,166,ALG
906,Super Palindromes,/problems/super-palindromes,free,39.2%,Hard,299,375,268,ALG
907,Sum of Subarray Minimums,/problems/sum-of-subarray-minimums,free,33.7%,Medium,3263,211,176,ALG
908,Smallest Range I,/problems/smallest-range-i,free,67.2%,Easy,405,1583,455,ALG
909,Snakes and Ladders,/problems/snakes-and-ladders,free,40.4%,Medium,569,140,803,ALG
910,Smallest Range II,/problems/smallest-range-ii,free,32.3%,Medium,1020,343,311,ALG
911,Online Election,/problems/online-election,free,51.6%,Medium,652,495,368,ALG
912,Sort an Array,/problems/sort-an-array,free,61.6%,Medium,1924,506,67,ALG
913,Cat and Mouse,/problems/cat-and-mouse,free,35.3%,Hard,610,108,662,ALG
914,X of a Kind in a Deck of Cards,/problems/x-of-a-kind-in-a-deck-of-cards,free,33.1%,Easy,1201,291,196,ALG
915,Partition Array into Disjoint Intervals,/problems/partition-array-into-disjoint-intervals,free,48.4%,Medium,1147,59,204,ALG
916,Word Subsets,/problems/word-subsets,free,52.7%,Medium,936,126,324,ALG
917,Reverse Only Letters,/problems/reverse-only-letters,free,61.0%,Easy,1395,51,98,ALG
918,Maximum Sum Circular Subarray,/problems/maximum-sum-circular-subarray,free,36.9%,Medium,2934,136,518,ALG
919,Complete Binary Tree Inserter,/problems/complete-binary-tree-inserter,free,63.8%,Medium,734,82,291,ALG
920,Number of Music Playlists,/problems/number-of-music-playlists,free,49.4%,Hard,692,64,322,ALG
921,Minimum Add to Make Parentheses Valid,/problems/minimum-add-to-make-parentheses-valid,free,77.2%,Medium,2343,134,215,ALG
922,Sort Array By Parity II,/problems/sort-array-by-parity-ii,free,70.6%,Easy,1669,70,290,ALG
923,3Sum With Multiplicity,/problems/3sum-with-multiplicity,free,41.4%,Medium,888,143,204,ALG
924,Minimize Malware Spread,/problems/minimize-malware-spread,free,41.9%,Hard,588,399,912,ALG
925,Long Pressed Name,/problems/long-pressed-name,free,34.9%,Easy,1542,236,333,ALG
926,Flip String to Monotone Increasing,/problems/flip-string-to-monotone-increasing,free,58.5%,Medium,1850,75,300,ALG
927,Three Equal Parts,/problems/three-equal-parts,free,39.3%,Hard,674,103,489,ALG
928,Minimize Malware Spread II,/problems/minimize-malware-spread-ii,free,42.0%,Hard,402,68,856,ALG
929,Unique Email Addresses,/problems/unique-email-addresses,free,67.4%,Easy,1706,242,782,ALG
930,Binary Subarrays With Sum,/problems/binary-subarrays-with-sum,free,48.5%,Medium,1269,44,149,ALG
931,Minimum Falling Path Sum,/problems/minimum-falling-path-sum,free,67.2%,Medium,2121,90,371,ALG
932,Beautiful Array,/problems/beautiful-array,free,64.6%,Medium,792,1186,164,ALG
933,Number of Recent Calls,/problems/number-of-recent-calls,free,73.1%,Easy,725,2418,234,ALG
934,Shortest Bridge,/problems/shortest-bridge,free,52.5%,Medium,2350,120,360,ALG
935,Knight Dialer,/problems/knight-dialer,free,48.9%,Medium,1384,344,767,ALG
936,Stamping The Sequence,/problems/stamping-the-sequence,free,53.5%,Hard,524,124,475,ALG
937,Reorder Data in Log Files,/problems/reorder-data-in-log-files,free,55.9%,Easy,1612,3778,208,ALG
938,Range Sum of BST,/problems/range-sum-of-bst,free,85.0%,Easy,3920,328,161,ALG
939,Minimum Area Rectangle,/problems/minimum-area-rectangle,free,53.5%,Medium,1388,219,235,ALG
940,Distinct Subsequences II,/problems/distinct-subsequences-ii,free,44.2%,Hard,1045,27,138,ALG
941,Valid Mountain Array,/problems/valid-mountain-array,free,33.8%,Easy,2066,145,139,ALG
942,DI String Match,/problems/di-string-match,free,75.7%,Easy,1618,642,260,ALG
943,Find the Shortest Superstring,/problems/find-the-shortest-superstring,free,45.4%,Hard,985,125,271,ALG
944,Delete Columns to Make Sorted,/problems/delete-columns-to-make-sorted,free,70.0%,Easy,339,1995,487,ALG
945,Minimum Increment to Make Array Unique,/problems/minimum-increment-to-make-array-unique,free,48.9%,Medium,982,42,198,ALG
946,Validate Stack Sequences,/problems/validate-stack-sequences,free,67.5%,Medium,3468,60,206,ALG
947,Most Stones Removed with Same Row or Column,/problems/most-stones-removed-with-same-row-or-column,free,56.2%,Medium,2313,502,403,ALG
948,Bag of Tokens,/problems/bag-of-tokens,free,46.2%,Medium,650,292,412,ALG
949,Largest Time for Given Digits,/problems/largest-time-for-given-digits,free,35.5%,Medium,534,896,371,ALG
950,Reveal Cards In Increasing Order,/problems/reveal-cards-in-increasing-order,free,77.0%,Medium,1776,272,483,ALG
951,Flip Equivalent Binary Trees,/problems/flip-equivalent-binary-trees,free,66.6%,Medium,1560,69,376,ALG
952,Largest Component Size by Common Factor,/problems/largest-component-size-by-common-factor,free,40.4%,Hard,1226,86,158,ALG
953,Verifying an Alien Dictionary,/problems/verifying-an-alien-dictionary,free,52.5%,Easy,2664,897,362,ALG
954,Array of Doubled Pairs,/problems/array-of-doubled-pairs,free,38.6%,Medium,1059,126,182,ALG
955,Delete Columns to Make Sorted II,/problems/delete-columns-to-make-sorted-ii,free,34.2%,Medium,439,69,550,ALG
956,Tallest Billboard,/problems/tallest-billboard,free,39.9%,Hard,636,22,464,ALG
957,Prison Cells After N Days,/problems/prison-cells-after-n-days,free,39.5%,Medium,1211,1505,524,ALG
958,Check Completeness of a Binary Tree,/problems/check-completeness-of-a-binary-tree,free,53.5%,Medium,1846,27,289,ALG
959,Regions Cut By Slashes,/problems/regions-cut-by-slashes,free,68.5%,Medium,1982,393,326,ALG
960,Delete Columns to Make Sorted III,/problems/delete-columns-to-make-sorted-iii,free,56.5%,Hard,415,11,651,ALG
961,N-Repeated Element in Size 2N Array,/problems/n-repeated-element-in-size-2n-array,free,75.4%,Easy,865,292,110,ALG
962,Maximum Width Ramp,/problems/maximum-width-ramp,free,48.1%,Medium,1099,32,234,ALG
963,Minimum Area Rectangle II,/problems/minimum-area-rectangle-ii,free,54.4%,Medium,294,389,311,ALG
964,Least Operators to Express Number,/problems/least-operators-to-express-number,free,47.3%,Hard,252,64,534,ALG
965,Univalued Binary Tree,/problems/univalued-binary-tree,free,68.9%,Easy,1226,56,170,ALG
966,Vowel Spellchecker,/problems/vowel-spellchecker,free,51.6%,Medium,338,710,374,ALG
967,Numbers With Same Consecutive Differences,/problems/numbers-with-same-consecutive-differences,free,47.1%,Medium,847,130,278,ALG
968,Binary Tree Cameras,/problems/binary-tree-cameras,free,41.8%,Hard,2551,33,242,ALG
969,Pancake Sorting,/problems/pancake-sorting,free,69.7%,Medium,1047,1220,483,ALG
970,Powerful Integers,/problems/powerful-integers,free,43.5%,Medium,227,60,315,ALG
971,Flip Binary Tree To Match Preorder Traversal,/problems/flip-binary-tree-to-match-preorder-traversal,free,49.9%,Medium,692,237,666,ALG
972,Equal Rational Numbers,/problems/equal-rational-numbers,free,42.5%,Hard,66,182,529,ALG
973,K Closest Points to Origin,/problems/k-closest-points-to-origin,free,66.0%,Medium,5161,202,378,ALG
974,Subarray Sums Divisible by K,/problems/subarray-sums-divisible-by-k,free,53.1%,Medium,2647,132,162,ALG
975,Odd Even Jump,/problems/odd-even-jump,free,39.0%,Hard,1287,364,599,ALG
976,Largest Perimeter Triangle,/problems/largest-perimeter-triangle,free,57.5%,Easy,993,99,200,ALG
977,Squares of a Sorted Array,/problems/squares-of-a-sorted-array,free,71.6%,Easy,4898,148,137,ALG
978,Longest Turbulent Subarray,/problems/longest-turbulent-subarray,free,47.5%,Medium,1230,164,304,ALG
979,Distribute Coins in Binary Tree,/problems/distribute-coins-in-binary-tree,free,71.4%,Medium,3493,116,389,ALG
980,Unique Paths III,/problems/unique-paths-iii,free,79.4%,Hard,2682,130,210,ALG
981,Time Based Key-Value Store,/problems/time-based-key-value-store,free,52.8%,Medium,1961,203,198,ALG
982,Triples with Bitwise AND Equal To Zero,/problems/triples-with-bitwise-and-equal-to-zero,free,57.4%,Hard,229,180,119,ALG
983,Minimum Cost For Tickets,/problems/minimum-cost-for-tickets,free,63.9%,Medium,4261,72,371,ALG
984,String Without AAA or BBB,/problems/string-without-aaa-or-bbb,free,42.0%,Medium,474,328,58,ALG
985,Sum of Even Numbers After Queries,/problems/sum-of-even-numbers-after-queries,free,60.9%,Medium,654,211,282,ALG
986,Interval List Intersections,/problems/interval-list-intersections,free,71.0%,Medium,4022,82,535,ALG
987,Vertical Order Traversal of a Binary Tree,/problems/vertical-order-traversal-of-a-binary-tree,free,41.2%,Hard,2946,3222,608,ALG
988,Smallest String Starting From Leaf,/problems/smallest-string-starting-from-leaf,free,48.6%,Medium,1027,167,349,ALG
989,Add to Array-Form of Integer,/problems/add-to-array-form-of-integer,free,45.4%,Easy,1141,140,196,ALG
990,Satisfiability of Equality Equations,/problems/satisfiability-of-equality-equations,free,49.8%,Medium,1428,14,431,ALG
991,Broken Calculator,/problems/broken-calculator,free,50.1%,Medium,1075,146,238,ALG
992,Subarrays with K Different Integers,/problems/subarrays-with-k-different-integers,free,53.3%,Hard,2824,40,225,ALG
993,Cousins in Binary Tree,/problems/cousins-in-binary-tree,free,53.8%,Easy,2632,136,423,ALG
994,Rotting Oranges,/problems/rotting-oranges,free,51.6%,Medium,6149,265,292,ALG
995,Minimum Number of K Consecutive Bit Flips,/problems/minimum-number-of-k-consecutive-bit-flips,free,50.7%,Hard,772,49,363,ALG
996,Number of Squareful Arrays,/problems/number-of-squareful-arrays,free,49.1%,Hard,636,26,281,ALG
997,Find the Town Judge,/problems/find-the-town-judge,free,49.9%,Easy,3227,245,381,ALG
998,Maximum Binary Tree II,/problems/maximum-binary-tree-ii,free,65.5%,Medium,344,636,516,ALG
999,Available Captures for Rook,/problems/available-captures-for-rook,free,67.8%,Easy,434,558,626,ALG
1000,Minimum Cost to Merge Stones,/problems/minimum-cost-to-merge-stones,free,42.0%,Hard,1488,77,332,ALG
1001,Grid Illumination,/problems/grid-illumination,free,36.1%,Hard,385,103,888,ALG
1002,Find Common Characters,/problems/find-common-characters,free,68.4%,Easy,2218,181,170,ALG
1003,Check If Word Is Valid After Substitutions,/problems/check-if-word-is-valid-after-substitutions,free,57.8%,Medium,577,433,253,ALG
1004,Max Consecutive Ones III,/problems/max-consecutive-ones-iii,free,62.7%,Medium,4092,56,132,ALG
1005,Maximize Sum Of Array After K Negations,/problems/maximize-sum-of-array-after-k-negations,free,51.5%,Easy,928,77,254,ALG
1006,Clumsy Factorial,/problems/clumsy-factorial,free,54.6%,Medium,179,224,706,ALG
1007,Minimum Domino Rotations For Equal Row,/problems/minimum-domino-rotations-for-equal-row,free,52.6%,Medium,2362,235,412,ALG
1008,Construct Binary Search Tree from Preorder Traversal,/problems/construct-binary-search-tree-from-preorder-traversal,free,80.1%,Medium,3451,59,615,ALG
1009,Complement of Base 10 Integer,/problems/complement-of-base-10-integer,free,62.3%,Easy,1279,69,267,ALG
1010,Pairs of Songs With Total Durations Divisible by 60,/problems/pairs-of-songs-with-total-durations-divisible-by-60,free,53.8%,Medium,3023,117,277,ALG
1011,Capacity To Ship Packages Within D Days,/problems/capacity-to-ship-packages-within-d-days,free,63.3%,Medium,3925,93,459,ALG
1012,Numbers With Repeated Digits,/problems/numbers-with-repeated-digits,free,38.5%,Hard,383,60,117,ALG
1013,Partition Array Into Three Parts With Equal Sum,/problems/partition-array-into-three-parts-with-equal-sum,free,44.7%,Easy,1063,116,321,ALG
1014,Best Sightseeing Pair,/problems/best-sightseeing-pair,free,58.3%,Medium,1498,38,388,ALG
1015,Smallest Integer Divisible by K,/problems/smallest-integer-divisible-by-k,free,47.0%,Medium,963,791,258,ALG
1016,Binary String With Substrings Representing 1 To N,/problems/binary-string-with-substrings-representing-1-to-n,free,57.9%,Medium,240,450,238,ALG
1017,Convert to Base -2,/problems/convert-to-base-2,free,60.0%,Medium,338,219,171,ALG
1018,Binary Prefix Divisible By 5,/problems/binary-prefix-divisible-by-5,free,47.6%,Easy,502,136,264,ALG
1019,Next Greater Node In Linked List,/problems/next-greater-node-in-linked-list,free,59.6%,Medium,2063,97,420,ALG
